Object_ID;class;height_cm;weight_kg;body fat_%;diastolic;systolic;gripforce;sit and bend forward_cm;sit-ups counts;broad jump_cm;age;gender
12169;Common-C;156.3;45.9;31.6;80;114;17.9;10.4;26;105;26;0
12170;Good-B;158.6;64.9;27.73;90;157;34.4;8.8;25;149;63;1
12171;Good-B;171.1;68.3;21.3;92;147;37.5;22.3;31;212;63;1
12172;Excellent-A;163.9;56.2;28.2;77;120;26.2;21.3;40;177;22;0
12173;Poor-D;166.6;80.1;28.7;90;141;52.5;19.6;39;210;23;1
12174;Excellent-A;179.4;79.1;18.2;96;145;48.7;13.6;46;208;49;1
12175;Poor-D;173.2;71.7;19.9;84;137;44.1;13.7;33;230;31;1
12176;Common-C;183.6;100.24;18.9;85;156;48.7;6.9;49;226;36;1
12177;Excellent-A;172.2;70.42;20.5;70;143;47.1;15.9;58;227;32;1
12178;Poor-D;169.9;84.06;34.6;61;132;37.2;-8.2;24;166;25;1
12179;Common-C;154.3;51.7;32.3;69;108;26.3;15.3;19;135;39;0
12180;Good-B;174;79.1;14.5;92;154;49.3;11.5;48;184;45;1
12181;Excellent-A;166.2;54.5;15.9;89;128;30.5;27.5;47;231;39;1
12182;Common-C;165.5;67.8;24.4;78;131;31;14.4;48;191;41;1
12183;Common-C;168.6;70.5;25.2;52;121;41.8;6.5;46;215;22;1
12184;Excellent-A;157.8;57.9;30.7;72;118;28;25.6;47;203;22;0
12185;Common-C;160.6;56.6;31;85;119;30.7;10.4;35;144;31;0
12186;Common-C;172.2;62.6;13.8;70;126;41.6;8.7;43;213;24;1
12187;Good-B;180.7;73.5;15.5;73;128;44.3;18.2;48;246;28;1
12188;Poor-D;153;53.2;35.5;53;99;18.9;6.4;11;124;33;0
12189;Common-C;155.5;62.1;28.2;72;129;24.7;23.2;28;165;45;0
12190;Common-C;174.1;71.5;17.9;70;126;40.5;15.8;48;192;22;1
12191;Common-C;181.2;68.54;9.2;80;130;46.1;20.3;48;266;27;1
12192;Common-C;181.1;84.4;18;65;142;54.1;9.5;45;206;26;1
12193;Common-C;162.3;47.5;28.8;74;146;23.5;21.8;9;111;62;0
12194;Poor-D;164.6;56.6;37.1;70;103;18.9;8.4;0;90;58;0
12195;Poor-D;169.8;73.7;26.9;73;140;39.5;4.2;24;177;61;1
12196;Excellent-A;170.8;69.7;9.8;63;124;50.3;29;60;237;42;1
12197;Poor-D;164.8;51.7;10.8;80;110;36.6;-17.4;54;243;21;1
12198;Excellent-A;164.6;57.9;26.1;75;135;25.1;25;36;158;30;0
12199;Good-B;171;79.6;30.5;99;147;36.1;30.1;45;205;32;0
12200;Poor-D;162;46;27.4;65;106;23.7;28;8;182;23;0
12201;Common-C;172.3;71;20.2;76;135;43.1;24.7;40;207;27;1
12202;Common-C;189;79.2;14.9;88;130;42.2;8;41;258;38;1
12203;Good-B;164.3;66.1;32.3;82;134;26.2;15.9;21;135;57;0
12204;Common-C;181.2;72.3;17;94;157;41.4;10.3;53;215;36;1
12205;Excellent-A;159.3;49.8;26.8;87;124;30.8;22.6;53;165;26;0
12206;Poor-D;162;61.6;29.1;80;142;29.9;-2.3;12;140;47;0
12207;Common-C;178;83;23.2;60;108;48.5;10.9;49;260;22;1
12208;Excellent-A;152.4;38.1;11.6;72;132;19;21.7;21;121;62;0
12209;Excellent-A;177;70.4;18.8;96;144;49.4;16.1;55;221;34;1
12210;Good-B;166.5;67.8;20;90;147;41.6;11.4;46;197;32;1
12211;Excellent-A;177.3;98;21.9;76;140;65.1;15.1;45;223;36;1
12212;Good-B;170.2;67.3;21;75;119;40.4;20;34;158;59;1
12213;Poor-D;175.9;78.5;18.6;74;131;53.5;13.2;49;202;58;1
12214;Excellent-A;166.7;58.1;18;60;100;37.9;24.4;37;198;28;0
12215;Common-C;168.6;56.78;16.3;80;120;34;8.5;40;180;26;1
12216;Good-B;174.5;77.14;15;89;157;46.3;26.2;55;234;42;1
12217;Excellent-A;165.5;53.5;19.1;69;139;31.8;31.1;50;208;23;0
12218;Good-B;166.5;57.5;34.1;86;126;25.8;18.8;42;178;23;0
12219;Good-B;173.8;68.4;14.3;81;126;43.3;12.7;46;240;37;1
12220;Excellent-A;175.8;72.3;17.5;74;132;45.5;19.4;53;247;27;1
12221;Poor-D;163.4;75;33.2;61;121;31.5;16;39;172;22;0
12222;Common-C;170.6;70.6;24.1;78;120;37.4;8;32;197;46;1
12223;Excellent-A;159.6;52.2;28.9;73;127;34.3;19.3;39;157;38;0
12224;Poor-D;154.9;46.2;31.3;89;137;21.1;5.6;5;76;61;0
12225;Excellent-A;177.1;72.9;17.4;69;119;52.2;22.5;54;222;32;1
12226;Excellent-A;177.2;66.12;14.4;89;158;39.6;12.8;44;177;63;1
12227;Excellent-A;154.7;55;24.1;81;123;25.3;22.4;44;151;49;0
12228;Good-B;165.3;55.7;26.6;77;129;25.1;15;37;157;28;0
12229;Poor-D;181.1;93.3;29.6;99;153;41.1;-9.9;20;167;41;1
12230;Poor-D;169.9;79.6;24.1;99;153;42.9;4.1;49;166;48;1
12231;Poor-D;147.6;61.4;34.9;64;112;23.5;7.5;16;134;36;0
12232;Common-C;182.7;70.5;12.9;83;123;43.6;5.5;43;201;29;1
12233;Good-B;173;70.3;23;90;120;32.1;10.6;42;192;43;1
12234;Poor-D;175.2;86;34;71;121;44.3;4.3;0;170;22;1
12235;Excellent-A;171.6;80.2;20.7;80;120;50;16;45;225;47;1
12236;Common-C;166.6;61.1;20.2;80;149;33.9;6.1;44;230;23;1
12237;Good-B;178.7;83.4;19.7;82;127;53.2;15.9;55;227;25;1
12238;Good-B;161;52.6;26.6;72;116;31.7;13.9;45;178;29;0
12239;Good-B;164.8;70.5;33.1;75;151;27;17;22;120;64;0
12240;Good-B;166.5;62.6;18.3;66;105;43.3;22;33;167;54;1
12241;Poor-D;171.9;68.4;24.5;90;138;39.6;7.6;49;203;24;1
12242;Good-B;180.6;75.7;12.3;89;145;47.4;21.2;57;233;30;1
12243;Good-B;170.6;69.4;17.3;64;121;33.6;13.9;55;228;23;1
12244;Excellent-A;166.2;47.2;19.8;70;113;27.5;23.4;45;153;21;0
12245;Excellent-A;178.3;83.1;16.8;82;120;50.6;22.1;57;255;26;1
12246;Poor-D;154;47.9;34.7;94;159;15.9;19.5;0;101;58;0
12247;Common-C;178.7;80;19.9;65;127;45.2;14.3;51;200;26;1
12248;Excellent-A;175.2;82.1;18.8;87;132;54.9;21.5;50;250;32;1
12249;Excellent-A;165;55.8;21.7;88;128;24.9;20;37;157;37;0
12250;Poor-D;176.7;87.9;26.5;83;157;39.3;12.2;55;185;28;1
12251;Good-B;181.9;69.9;11.4;86;152;39.3;10.5;63;232;26;1
12252;Excellent-A;177.4;70.6;14.5;66;125;49.7;22.1;51;227;29;1
12253;Poor-D;178.6;74.5;13.5;85;151;52.7;14.2;34;225;33;1
12254;Poor-D;162.1;55.5;34.5;68;136;12.6;-4;0;60;64;0
12255;Common-C;171;73.1;17.3;83;139;38.1;8.5;29;183;56;1
12256;Common-C;179.1;81.1;13.5;87;138;51.5;15.4;49;241;39;1
12257;Poor-D;154.4;52.7;36;70;148;22.8;14.4;3;101;62;0
12258;Poor-D;167.4;65.7;17.5;62;116;40.3;5.7;15;147;62;1
12259;Good-B;170;67.4;14.2;70;136;45;13.2;60;220;22;1
12260;Good-B;156.9;54.2;24.9;77;115;27.1;18.3;41;178;22;0
12261;Common-C;169.3;72.3;13.3;74;114;54.6;13.4;65;240;22;1
12262;Good-B;153;54.6;31.3;79;121;24.5;17.3;20;171;60;0
12263;Good-B;172.7;73;20.3;80;122;44.7;16.2;36;208;50;1
12264;Poor-D;184.3;78.7;18.7;76;135;41.8;1.3;62;215;31;1
12265;Poor-D;154.6;55.2;43.6;69;90;23.5;13.4;7;129;44;0
12266;Poor-D;164.7;67.1;29.8;95;150;31.9;-10;30;182;52;1
12267;Common-C;174.5;62.4;13.7;70;129;34.1;6.4;46;229;26;1
12268;Good-B;157.1;57.5;30.6;77;140;26.8;24.8;36;173;22;0
12269;Excellent-A;173.2;69.4;10.8;74;129;52.9;22.7;61;235;25;1
12270;Poor-D;175;80.4;27.1;93;149;40.6;16;22;210;42;1
12271;Excellent-A;174.5;74.4;14.3;71;118;47.3;26.8;52;233;37;1
12272;Common-C;170.9;64.5;24.1;72;115;44.1;5.8;50;190;35;1
12273;Poor-D;166.5;60.92;21.7;82;138;30.9;4.9;13;143;64;1
12274;Poor-D;170.4;63.4;15.7;68;114;41.5;3.9;47;196;25;1
12275;Excellent-A;167.3;55.9;8.6;63;123;39.6;12.7;48;179;60;1
12276;Common-C;156.3;60.1;36.58319;69;116;26.1;12.7;7;126;62;0
12277;Good-B;166.9;70.5;23.4;88;146;48.9;22.5;58;262;24;1
12278;Common-C;172.3;81.6;24;89;156;45.8;13.1;31;170;64;1
12279;Poor-D;151.8;50.2;32;87;133;18.4;24.9;5;130;63;0
12280;Poor-D;153.1;55;31.1;69;112;20.9;10.3;22;155;49;0
12281;Poor-D;168.1;78.3;32.6;89;139;41.6;16.4;22;156;50;1
12282;Excellent-A;168.8;73.4;21;76;127;46.4;15.2;54;235;29;1
12283;Poor-D;178.7;70.1;17.4;86;119;45.2;10.2;32;188;21;1
12284;Poor-D;161.1;73.1;28.6;81;129;31.2;6;40;165;58;1
12285;Common-C;166.6;74.5;24.7;78;127;42.1;11.2;30;192;50;1
12286;Poor-D;181.9;78.6;27.8;90;134;35.4;2.4;28;172;44;1
12287;Good-B;167.2;67.1;21.3;74;126;28.7;23;26;152;38;0
12288;Excellent-A;165.2;57.8;10.1;74;131;36.5;21.8;42;199;59;1
12289;Poor-D;170.5;73.8;21.1;92;146;36.8;-5;22;114;60;1
12290;Excellent-A;175.2;75.8;14;65;131;51.7;14.6;57;247;34;1
12291;Good-B;158.7;51.8;17.2;73;117;21.5;22;44;172;45;0
12292;Poor-D;176;98.5;25.7;84;129;46.9;8.9;40;190;45;1
12293;Excellent-A;177.1;68.3;14.6;87;142;46;17.3;50;256;40;1
12294;Good-B;179.5;61.6;10.6;86;122;43.5;24;50;263;22;1
12295;Poor-D;160.9;59.1;25.7;67;128;32.1;25.6;26;150;24;0
12296;Common-C;176.7;79.2;22.6;74;128;46.1;27;27;176;59;1
12297;Poor-D;170.4;85.5;30.8;85;134;39.8;7.2;55;184;24;1
12298;Poor-D;180.4;86.5;24.2;66;123;44.3;3.1;42;214;27;1
12299;Common-C;178.1;78.9;11.6;80;138;53.6;17.7;52;226;29;1
12300;Excellent-A;165.5;58.9;16.1;75;123;26.9;34.8;22;163;56;0
12301;Poor-D;169.6;81.3;34.1;90;150;35.6;7.2;40;183;36;1
12302;Excellent-A;174;77.2;20.1;80;126;48;16.5;54;253;32;1
12303;Common-C;155;57.2;33.5;74;111;21;11.7;24;132;51;0
12304;Poor-D;166.9;75.54;34;93;135;26.9;19.5;41;164;26;0
12305;Good-B;173.8;61.9;10.9;93;154;43;13.4;47;242;31;1
12306;Good-B;155.1;62.9;29.2;74;115;29.7;29.4;25;120;58;0
12307;Good-B;173.3;66.3;11.3;75;130;33.9;11.3;49;200;40;1
12308;Excellent-A;174.3;67.46;16.1;80;114;44.6;23.9;57;239;28;1
12309;Poor-D;182;73.1;15.8;73;127;45.1;-3.5;46;202;28;1
12310;Common-C;164.1;66.5;20;83;134;37.5;6.2;45;202;26;1
12311;Poor-D;181.3;78.2;18.3;99;142;49.2;6.2;39;193;25;1
12312;Good-B;176.4;69.9;18.1;71;121;42.3;25.4;46;214;46;1
12313;Poor-D;178.7;73.04;14.2;72;122;40.1;-6.2;51;202;26;1
12314;Good-B;181.8;82.9;13.1;94;146;54;15.2;52;223;39;1
12315;Excellent-A;170.6;62.7;14;76;115;45.7;15.3;44;191;44;1
12316;Poor-D;173.9;89.2;25.8;77;120;51.2;16;40;206;36;1
12317;Poor-D;168.1;63.6;22.9;80;134;39.2;4.1;46;195;39;1
12318;Poor-D;168.5;81.4;25.5;81;119;37.9;7.3;30;140;60;1
12319;Excellent-A;180.8;76.3;11.9;86;130;56.1;25.5;56;242;31;1
12320;Common-C;153.8;55.5;27.3;67;151;29.3;15.5;15;114;58;0
12321;Poor-D;165.2;74.9;27.1;78;134;40.7;13.7;24;151;47;1
12322;Excellent-A;172;68.5;13.6;92;143;43.9;18.9;65;264;27;1
12323;Excellent-A;153.4;47.4;30.9;79;125;21;23.3;18;127;64;0
12324;Good-B;161;52.8;19.4;70;124;29;29.9;27;201;37;0
12325;Common-C;173.6;57.9;20.6;72;122;20.9;14.7;34;154;22;0
12326;Common-C;174.4;64.6;18.2;70;119;42.1;5.5;45;236;25;1
12327;Poor-D;169;53.1;17.8;74;119;22.2;4.8;32;147;56;0
12328;Common-C;187.6;80.7;16.7;80;137;40.6;10.3;46;255;21;1
12329;Good-B;175.3;82.9;18.2;78;123;57.2;10.4;53;238;26;1
12330;Poor-D;148.3;46.5;25.8;56;102;19.1;8.2;6;60;60;0
12331;Good-B;164;56.4;25.9;77;117;24.1;24.4;40;165;21;0
12332;Excellent-A;159.5;55.3;30.8;73;117;25.7;22;41;173;22;0
12333;Excellent-A;157;58.8;32.3;67;125;25.6;21.2;31;168;48;0
12334;Excellent-A;161.8;62.1;23.6;78;121;24.7;29;35;154;39;0
12335;Common-C;178.7;65.1;18.2;71;120;48.3;15.7;39;208;39;1
12336;Common-C;169.3;76.8;20.8;80;120;52.6;21.2;40;212;29;1
12337;Poor-D;160.6;69.28;28.8;66;124;27.4;23;34;118;62;0
12338;Common-C;160.6;53.4;32.4;71;127;24.8;24.4;37;128;26;0
12339;Poor-D;153.1;56.3;35.9;64;107;17.2;7.5;2;70;63;0
12340;Excellent-A;145;50.2;33.3;81;120;23.5;21.8;18;129;62;0
12341;Common-C;175.5;73.5;21.9;92;142;44.6;16.5;47;215;21;1
12342;Common-C;177.6;76.1;20.8;70;131;46;16.3;36;176;37;1
12343;Good-B;161;52.5;28.7;88;114;21.9;24.8;41;184;23;0
12344;Good-B;173.8;69.9;24.9;96;143;44.2;12.5;48;187;27;1
12345;Good-B;167.1;67.4;18;66;117;43.9;12.5;48;229;26;1
12346;Good-B;167.6;68.6;32.4;82;137;30.4;17.6;26;161;58;0
12347;Excellent-A;160;52.1;26.8;77;120;21.9;21.9;49;178;21;0
12348;Poor-D;149.6;46.56;25.1;84;124;22.5;7.1;18;156;52;0
12349;Common-C;178.2;68.6;14.7;91;133;40.7;19.3;39;223;27;1
12350;Good-B;176.4;68.54;14.5;82;125;39.1;17.2;58;187;25;1
12351;Poor-D;167.6;67.4;36.5;88;133;26.6;14.5;29;144;37;0
12352;Poor-D;157.8;63.4;38.8;76;123;28.9;5;0;137;57;0
12353;Excellent-A;181.5;83.5;22.6;85;128;48;15;52;217;40;1
12354;Common-C;178.1;67.9;10.2;82;110;40.7;10.1;46;240;21;1
12355;Poor-D;156.2;60.8;36;82;115;20.7;11.5;22;136;46;0
12356;Common-C;160.2;49.52;30.4;66;120;20.9;12.1;36;138;25;0
12357;Excellent-A;165.3;69.6;16.9;89;142;43.9;16.8;63;245;29;1
12358;Common-C;154.9;55.36;36.9;82;133;22.7;14;9;138;62;0
12359;Good-B;155.3;57.1;34.3;85;128;23;21;28;162;26;0
12360;Good-B;171;80.9;27.8;95;145;43.2;23.3;45;203;36;1
12361;Good-B;170.7;79.2;23.5;79;123;44.3;14.8;43;198;46;1
12362;Good-B;185;68.7;13.3;71;125;36.4;10.7;53;244;31;1
12363;Poor-D;162;52;21;84;127;27;5.2;28;124;58;0
12364;Poor-D;174.1;74.4;17.2;97;153;52.5;-7.2;48;214;32;1
12365;Poor-D;178;88.4;32.7;88;142;61.6;17;43;188;34;1
12366;Poor-D;178.2;90.7;21.6;86;139;56.4;3.6;50;211;38;1
12367;Good-B;143.7;54.6;36.6;81;156;19.6;21.2;20;120;59;0
12368;Excellent-A;162.7;47.9;18.8;61;110;21.8;21.2;47;187;31;0
12369;Poor-D;164.2;58.5;17.2;91;145;42.8;21.5;41;197;21;1
12370;Good-B;172.1;84.8;25.6;76;126;50;15.3;41;242;31;1
12371;Good-B;159.7;58;33.1;69;132;25;17;20;131;60;0
12372;Poor-D;168.2;72.3;30.4;62;111;40.4;6;30;177;47;1
12373;Common-C;173.4;66.2;17.7;74;125;35.2;12.5;43;211;21;1
12374;Good-B;161.6;60.9;33.7;75;151;22.9;21.8;22;154;55;0
12375;Common-C;177.7;66.9;16.9;80;127;36.9;16.7;48;218;37;1
12376;Excellent-A;152.3;46.7;18.4;79;128;30.2;24;43;140;56;0
12377;Good-B;177.5;86.6;24.8;90;142;51.6;16.1;43;237;40;1
12378;Common-C;170.2;60.7;22;69;129;45.4;7.8;46;229;36;1
12379;Poor-D;166.1;66.3;38.8;73;112;22.6;18.5;28;130;46;0
12380;Good-B;174.3;71.1;14.6;69;119;37.9;11.2;53;223;21;1
12381;Poor-D;174.3;95.4;28.1;85;143;46.2;19.3;29;220;21;1
12382;Common-C;170;73.3;18.3;83;147;39.6;18.3;58;221;22;1
12383;Good-B;152.3;48.2;25.4;75;128;20.3;26;26;136;54;0
12384;Common-C;164.9;52.7;17.9;88;133;34.2;4.8;30;178;57;1
12385;Poor-D;157.6;52.4;30.2;65;105;17.7;15.4;31;126;47;0
12386;Excellent-A;161;48.6;25.7;86;137;29.9;23.6;50;169;26;0
12387;Good-B;168;66.9;20.6;66;116;37.2;7.7;40;152;62;1
12388;Excellent-A;155.7;52.2;20.9;88;158;37.5;17.5;48;226;44;1
12389;Excellent-A;178.2;76.7;15.2;93;149;53.5;16.5;63;150;36;1
12390;Common-C;172.4;69.1;21.1;96;143;33.8;6.3;31;181;57;1
12391;Good-B;173;71.7;13;87;154;51.9;19.8;46;244;29;1
12392;Excellent-A;177.1;83.4;16;81;134;52.7;16.3;62;233;28;1
12393;Good-B;174.8;60.8;12.5;74;122;38.6;20.1;56;221;23;1
12394;Excellent-A;173.3;68.8;22.3;79;135;49.2;15.5;57;249;37;1
12395;Good-B;155.6;51.5;23.6;61;100;22.2;21.1;24;158;49;0
12396;Common-C;178.5;70;13.8;87;159;44.1;17.2;59;223;24;1
12397;Common-C;157.7;52.62;33.6;81;121;19.9;25.8;45;153;25;0
12398;Poor-D;174.1;82.4;30.3;96;153;36;5.3;51;205;47;1
12399;Poor-D;173;62.4;13.9;69;118;34.9;14;31;188;24;1
12400;Common-C;171.3;65.6;23.2;57;122;41;5.4;26;172;63;1
12401;Excellent-A;172.1;66;13.6;77;121;55.2;25.5;70;220;38;1
12402;Good-B;171.5;72;21.3;95;149;40.6;16.6;32;182;59;1
12403;Poor-D;176.7;83.4;25.3;91;143;50.9;20.7;40;213;39;1
12404;Poor-D;180.6;75.4;18.4;81;149;46.1;5.7;47;222;27;1
12405;Good-B;162.9;76.1;37.9;99;143;33;29;40;207;22;0
12406;Good-B;183.7;74.4;10.9;77;123;44.8;11.5;66;222;22;1
12407;Poor-D;180.7;95.7;19.5;81;139;42;1.6;38;208;48;1
12408;Common-C;171.4;67.1;20.3;65;119;43.8;5.4;39;200;52;1
12409;Good-B;156.5;57.2;32.9;66;105;24.4;17.1;28;118;55;0
12410;Good-B;177.4;65.6;13.2;76;140;50.1;16;26;193;60;1
12411;Good-B;172.2;72.2;14.7;88;147;48.8;13;55;222;51;1
12412;Poor-D;186.2;82.5;22.2;68;117;33.3;5;52;206;24;1
12413;Common-C;159.6;49.24;22;81;118;24.8;23.9;36;162;30;0
12414;Common-C;174.8;83.4;24.3;92;136;45.4;6.3;58;215;33;1
12415;Good-B;170.7;75.1;17.3;86;134;53.3;16.6;44;240;36;1
12416;Excellent-A;173.6;72.9;12.3;59;124;51.4;15.9;60;260;25;1
12417;Excellent-A;177.4;72.5;12.1;61;135;55.3;17.5;63;261;27;1
12418;Excellent-A;170;71;19.9;73;129;45.8;20.6;71;234;36;1
12419;Good-B;169.5;87.8;29.7;95;156;53.6;17.4;36;204;50;1
12420;Excellent-A;173.2;65.78;18.7;80;140;37.3;19.7;61;251;21;1
12421;Excellent-A;177.9;73.6;21.4;73;141;45.4;17.9;58;219;35;1
12422;Poor-D;174.9;83.3;29.4;97;138;47.9;15;40;211;34;1
12423;Poor-D;182.5;72.2;10;68;128;59.2;22.5;34;210;25;1
12424;Good-B;172.4;61.6;13;83;133;46;13.3;48;230;27;1
12425;Excellent-A;161.5;57;26.7;87;130;27.3;21.1;38;155;51;0
12426;Poor-D;179.7;85.5;26.8;95;135;46.3;1.7;48;172;31;1
12427;Poor-D;171.4;85.7;28.7;79;131;41.1;3.6;40;215;25;1
12428;Excellent-A;166.7;61.7;14;66;118;45.4;22.5;55;222;47;1
12429;Poor-D;161.1;68.7;35.5;85;120;22.2;-7.6;17;145;41;0
12430;Poor-D;154.9;49.4;26.5;99;158;24.8;21.8;17;75;63;0
12431;Common-C;155;50.4;31.8;83;123;18.6;14;23;144;56;0
12432;Good-B;179.7;70.8;13.4;74;133;48.2;11.4;51;225;42;1
12433;Common-C;176.1;68.4;17;67;129;41.7;9.7;47;219;21;1
12434;Common-C;172.4;71.3;23.6;86;128;42.3;10;34;200;52;1
12435;Common-C;161.6;47.3;3.5;82;130;32;13.3;22;156;60;1
12436;Good-B;165.3;58.2;11.2;81;117;29.5;19.2;51;233;23;1
12437;Common-C;168;62.6;20.4;72;109;37.4;6;32;159;60;1
12438;Poor-D;183.6;83.9;13.8;88;142;49.4;3.3;38;237;37;1
12439;Poor-D;152.4;47.4;29.3;63;106;18.4;5.9;12;142;36;0
12440;Poor-D;171.5;73;28.9;84;140;47.4;14;26;204;52;1
12441;Common-C;170.6;63.8;16.3;72;120;61.4;13.9;47;216;42;1
12442;Good-B;164;58.7;29.5;80;158;25.2;21.2;23;135;59;0
12443;Good-B;171.2;62.9;31.9;74;122;28.6;17;60;185;21;0
12444;Poor-D;157.1;51.4;27.5;83;155;25.3;11.1;29;120;56;0
12445;Excellent-A;162.1;49.6;21.2;65;114;21.3;28.2;38;166;21;0
12446;Poor-D;173.6;74.6;21.4;71;110;35.6;17.7;38;172;59;1
12447;Excellent-A;177.2;73.2;14.8;79;121;47;23.8;55;245;27;1
12448;Good-B;175.7;81.5;24.4;98;156;41.8;18.8;36;210;58;1
12449;Excellent-A;159.1;57.4;24.2;79;121;30.5;21.2;51;179;21;0
12450;Good-B;172.2;82.9;22.9;79;135;46.3;10.2;38;190;47;1
12451;Excellent-A;180.7;83.16;18.8;82;140;53.6;14.2;55;223;40;1
12452;Common-C;186.6;88.32;17.9;80;120;51.9;12.5;51;197;32;1
12453;Poor-D;176.9;78.54;26.8;76;116;43.7;14.8;47;221;34;1
12454;Good-B;156.7;55.5;32.3;67;149;22.2;18.5;23;140;60;0
12455;Excellent-A;169.4;55.6;10.9;79;116;29.7;26.8;41;182;44;0
12456;Poor-D;180.8;96.7;30.1;84;124;54.4;19.3;45;231;33;1
12457;Poor-D;172;76;29.5;97;144;40.4;9.9;34;223;38;1
12458;Good-B;167.7;74.1;24.6;74;107;45.9;15.8;48;222;21;1
12459;Poor-D;163.5;52.7;27.2;74;109;34.4;-8.2;31;135;37;0
12460;Good-B;179;82.8;19.9;82;117;55.2;17.6;45;224;30;1
12461;Common-C;173.3;74.08;19.9;92;140;47.6;12.5;48;202;25;1
12462;Good-B;160.2;59.82;27;75;125;28.9;17.6;52;185;21;0
12463;Good-B;174;71.4;15.2;68;129;49.8;11;46;229;27;1
12464;Poor-D;163.5;68.1;19.8;75;139;41.4;-2.7;39;220;22;1
12465;Excellent-A;166.6;77;34.2;70;120;35.2;22.2;46;173;22;0
12466;Excellent-A;168.4;68.9;16.9;84;148;42.7;20.3;64;229;28;1
12467;Good-B;170.8;64.1;15.8;99;149;48.4;18.6;47;244;25;1
12468;Good-B;161.1;60.6;22.2;84;130;32.8;14.1;32;155;56;1
12469;Common-C;169.6;67.3;21.6;71;127;35;17.5;32;183;55;1
12470;Excellent-A;172.2;73.3;12.5;82;133;47.4;21.4;53;249;35;1
12471;Poor-D;171.5;86.1;24.9;80;120;41.1;8.3;56;203;25;1
12472;Poor-D;171.8;91.18;31.1;88;150;48.2;13.7;36;185;45;1
12473;Good-B;171.3;67;32.7;63;109;25.9;17;25;150;43;0
12474;Excellent-A;157;49.1;30.7;70;86;27.7;19.7;51;167;27;0
12475;Good-B;178;57.02;16.6;70;130;44.1;20.3;45;224;30;1
12476;Poor-D;177.6;73.36;26.8;94;155;45.1;-3.2;9;151;53;1
12477;Excellent-A;157.7;53.3;26;65;108;26.2;21.4;45;167;24;0
12478;Excellent-A;173.3;73.8;18.9;84;153;49.4;13.3;32;186;63;1
12479;Poor-D;165.8;62;17.3;81;122;35.7;3.6;52;199;26;1
12480;Common-C;160.1;53.3;28.1;79;117;28.1;11.4;28;147;43;0
12481;Excellent-A;157.1;55;28.1;88;138;28;18.3;35;149;30;0
12482;Good-B;176.4;66.6;9.5;66;112;44.7;18.8;61;262;28;1
12483;Poor-D;179.1;74.1;18.8;84;134;42.1;18.6;55;229;29;1
12484;Common-C;175.1;63.4;20.6;88;124;41.2;16.2;30;181;62;1
12485;Excellent-A;151;48.3;22.8;78;111;28.1;21.7;34;158;31;0
12486;Good-B;164.4;57.1;26.1;84;124;25.4;16.8;26;157;38;0
12487;Poor-D;154.1;62.3;39.3;69;121;24.9;17.2;0;116;64;0
12488;Excellent-A;167.7;50.1;16.9;59;107;25.7;27.3;34;174;26;0
12489;Good-B;171.9;66.7;20.2;76;124;43.6;19.2;36;195;50;1
12490;Poor-D;173.2;98.1;32.5;95;133;59.6;10.1;45;215;29;1
12491;Good-B;154.2;58.52;30.2;60;118;24.6;16.9;24;135;64;0
12492;Good-B;162.1;58.4;19.5;80;138;27.6;17.9;59;186;30;0
12493;Good-B;178.8;81.2;16.3;70;133;53.8;11;63;240;40;1
12494;Good-B;162.2;71.8;23.8;72;141;30.7;16.8;32;192;63;1
12495;Good-B;156.2;57.72;34.8;71;116;20.4;23.7;12;125;62;0
12496;Common-C;177.2;64.9;15.2;85;143;50.6;8.3;48;220;29;1
12497;Common-C;160;52;29.6;74;123;32.1;22;15;160;54;0
12498;Good-B;161.7;58.7;28.7;85;127;25.1;16.9;44;165;21;0
12499;Excellent-A;153.2;48.6;20;81;134;28.6;25.7;28;178;51;0
12500;Common-C;168.5;66.4;23.8;89;130;34.7;9.5;20;180;64;1
12501;Good-B;184;82.3;16.2;70;118;49.4;25.4;65;219;24;1
12502;Good-B;159.7;55.1;26.3;76;116;20.9;24.4;27;153;55;0
12503;Poor-D;162.4;60.4;32.6;66;129;17.9;11.6;12;129;61;0
12504;Good-B;169.2;64.5;12.3;71;125;47;17.4;49;241;27;1
12505;Poor-D;161.7;57.6;31.2;80;144;19.9;9;20;131;63;0
12506;Good-B;166.5;53.8;23.5;71;117;22.3;19.5;32;203;22;0
12507;Good-B;161.2;60.3;28;68;117;33.5;15;36;164;49;0
12508;Excellent-A;160.4;53.8;27.5;60;108;25.1;21.7;41;184;21;0
12509;Excellent-A;168;64.4;8.9;83;130;43.5;18.5;53;244;26;1
12510;Excellent-A;179.6;80.8;14.3;92;132;50.4;22.5;56;258;45;1
12511;Common-C;169.9;76;24.3;70;123;43.1;13.7;42;222;30;1
12512;Good-B;166.5;76.5;29.4;92;154;45.7;15.2;34;159;63;1
12513;Good-B;176.5;73.7;11.5;71;123;35;10.9;62;208;29;1
12514;Poor-D;161.4;72;42.7;58;110;28.1;14.5;11;154;36;0
12515;Poor-D;165;67.2;28.2;73;129;20.8;10.3;6;107;58;0
12516;Poor-D;184.6;82.6;23.3;77;132;34;-8.1;36;196;29;1
12517;Common-C;182.1;89.3;19.6;93;150;50.4;13.8;55;243;28;1
12518;Excellent-A;176.8;81.5;10.3;67;119;51.1;18;65;239;25;1
